artist_ID,average tempo, average duration,average danceability
14635,102.89,172853.6,0.52
14636,114.19,186127.0,0.67
14637,111.02,332653.0,0.43
14638,91.64,284867.0,0.4
14639,123.96,181066.0,0.4
14640,124.91,156615.1,0.75
14641,125.35,452111.3,0.8
14642,146.36,326893.0,0.36
14643,127.29,231110.9,0.55
14644,88.57,214133.5,0.74
14645,129.03,236539.0,0.66
14646,135.4,241060.8,0.56
14647,126.05,190560.0,0.89
14648,132.03,299266.7,0.16
14649,84.38,256047.0,0.71
14650,142.96,273789.0,0.47
14651,74.32,126733.0,0.25
14652,97.42,180167.0,0.59
14653,140.02,186910.0,0.94
14654,127.9,218073.5,0.31
14655,151.36,165827.0,0.76
14656,177.53,150210.0,0.46
14657,112.23,172354.0,0.57
14658,142.04,278920.0,0.39
14659,153.11,273853.3,0.64
14660,120.41,164310.0,0.58
14661,97.96,186400.0,0.45
14662,100.07,213872.9,0.66
14663,120.66,216392.4,0.45
14664,122.02,411707.0,0.89
14665,130.01,480183.0,0.31
14666,176.01,345241.0,0.81
14667,119.84,164010.0,0.66
14668,91.81,196507.0,0.67
14669,128.0,312520.0,0.66
14670,119.51,149334.2,0.63
14671,148.02,218356.0,0.44
14672,128.38,265636.3,0.39
14673,120.98,217933.0,0.61
14674,96.69,208852.2,0.32
14675,133.99,359307.0,0.72
14676,65.97,201520.0,0.16
14677,145.16,244560.0,0.31
14678,84.51,229933.0,0.41
14679,107.94,616933.0,0.28
14680,103.31,160933.0,0.54
14681,109.07,211506.6,0.37
14682,105.74,204133.3,0.36
14683,117.23,183033.0,0.54
14684,99.59,198273.9,0.44
14685,82.74,183762.5,0.3
14686,88.89,196826.7,0.37
14687,133.68,254720.0,0.8
14688,107.86,240277.1,0.72
14689,168.02,232853.0,0.71
14690,127.12,226480.0,0.49
14691,133.88,189457.9,0.67
14692,135.03,264371.8,0.78
14693,127.0,370394.0,0.6
14694,106.7,379489.2,0.34
14695,161.73,212582.3,0.59
14696,117.85,161364.3,0.49
14697,109.42,194406.6,0.48
14698,106.33,303701.1,0.33
14699,129.0,172118.7,0.58
14700,114.5,246635.9,0.26
14701,83.24,191861.0,0.33
14702,125.72,52153.5,0.49
14703,100.0,275760.0,0.38
14704,98.42,223693.0,0.74
14705,82.28,299333.0,0.16
14706,136.39,235333.0,0.34
14707,119.84,164511.8,0.8
14708,129.38,225382.0,0.47
14709,131.3,182455.8,0.65
14710,169.91,212333.0,0.28
14711,128.18,59531.0,0.39
14712,125.0,491520.0,0.54
14713,112.77,210701.5,0.4
14714,134.34,257453.3,0.55
14715,128.67,201000.0,0.2
14716,161.4,238790.0,0.53
14717,98.43,389893.0,0.48
14718,117.97,186553.8,0.61
14719,126.02,412108.0,0.81
14720,124.35,277970.0,0.63
14721,125.6,395334.0,0.79
14722,97.3,235842.5,0.72
14723,78.46,282348.6,0.15
14724,125.0,411992.0,0.8
14725,127.99,290351.0,0.54
14726,112.68,155742.0,0.6
14727,69.9,164473.0,0.57
14728,98.02,197917.0,0.66
14729,127.19,207880.0,0.61
14730,105.82,200652.5,0.38
14731,166.03,278360.0,0.4
14732,131.49,170493.0,0.61
14733,129.04,156666.5,0.43
14734,105.5,155243.1,0.42
14735,126.1,245493.0,0.64
14736,126.01,303620.5,0.57
14737,136.99,287447.8,0.34
14738,129.76,174912.4,0.47
14739,115.18,236338.6,0.68
14740,83.06,230241.0,0.52
14741,100.08,186833.5,0.66
14742,141.11,228035.7,0.42
14743,124.0,436787.0,0.8
14744,103.01,223739.0,0.68
14745,111.89,211278.7,0.69
14746,113.2,162946.5,0.68
14747,121.13,153920.7,0.79
14748,108.29,224451.8,0.47
14749,126.22,179941.2,0.73
14750,113.33,164684.0,0.54
14751,140.13,423173.0,0.52
14752,88.6,238452.0,0.59
14753,120.48,193419.0,0.76
14754,114.46,186337.0,0.49
14755,118.19,144933.0,0.72
14756,128.98,1602813.0,0.44
14757,118.89,161409.0,0.59
14758,111.94,172525.4,0.26
14759,123.98,466683.9,0.72
14760,94.77,259969.6,0.33
14761,84.36,309077.8,0.27
14762,87.49,212893.0,0.15
14763,79.86,281400.0,0.6
14764,164.09,209040.0,0.55
14765,87.0,235467.0,0.36
14766,94.99,182197.0,0.82
14767,106.16,280942.3,0.49
14768,117.96,162809.3,0.62
14769,111.97,180503.2,0.43
14770,86.51,197240.0,0.17
14771,180.38,200667.0,0.44
14772,96.99,249127.2,0.62
14773,139.69,304039.0,0.55
14774,99.97,181773.0,0.55
14775,110.26,240308.3,0.89
14776,128.67,239316.5,0.58
14777,137.98,165147.0,0.85
14778,130.32,209040.0,0.81
14779,124.01,435000.0,0.81
14780,96.84,386853.0,0.62
14781,129.89,223294.8,0.6
14782,125.0,219936.0,0.84
14783,156.33,295275.7,0.53
14784,100.18,193300.3,0.8
14785,90.31,285118.0,0.74
14786,94.93,255106.8,0.67
14787,127.45,233567.0,0.9
14788,115.72,217013.5,0.54
14789,163.44,257600.0,0.61
14790,118.87,181907.0,0.76
14791,129.98,510126.5,0.7
14792,117.67,157095.1,0.58
14793,104.99,139783.0,0.74
14794,169.89,230952.0,0.82
14795,115.0,212373.5,0.59
14796,127.98,323030.0,0.67
14797,115.02,286549.8,0.65
14798,116.9,262907.0,0.56
14799,113.18,174063.3,0.33
14800,114.97,217992.0,0.75
14801,144.67,236720.0,0.48
14802,106.14,284160.0,0.42
14803,108.28,241615.7,0.84
14804,138.07,69573.0,0.43
14805,95.16,222137.2,0.27
14806,120.01,368005.0,0.76
14807,145.09,254897.0,0.57
14808,84.03,168280.0,0.64
14809,87.49,312686.0,0.62
14810,96.03,272787.0,0.8
14811,115.61,234426.7,0.63
14812,97.25,180062.0,0.57
14813,130.07,234462.0,0.62
14814,121.19,214666.4,0.65
14815,136.17,237693.5,0.6
14816,82.97,211084.0,0.82
14817,109.98,229364.0,0.69
14818,126.21,422777.0,0.38
14819,123.67,172627.0,0.74
14820,116.54,98040.0,0.48
14821,128.0,306825.3,0.74
14822,131.79,201958.5,0.54
14823,97.49,146840.0,0.79
14824,107.47,217336.8,0.79
14825,140.02,184520.0,0.56
14826,106.95,311026.5,0.69
14827,112.74,182360.0,0.52
14828,103.72,125727.0,0.74
14829,133.3,206169.6,0.47
14830,96.5,268789.0,0.63
14831,127.24,274961.0,0.64
14832,87.99,203792.3,0.44
14833,110.06,361601.1,0.52
14834,125.85,207497.2,0.55
14835,88.7,176867.0,0.28
14836,132.03,299332.9,0.57
14837,124.96,207679.0,0.66
14838,100.0,236286.0,0.78
14839,136.81,194327.5,0.49
14840,122.34,241819.5,0.53
14841,106.41,189193.7,0.49
14842,100.88,183078.8,0.46
14843,78.47,566400.0,0.17
14844,62.36,232333.0,0.15
14845,84.12,216433.2,0.32
14846,97.14,414482.2,0.27
14847,96.15,191027.0,0.24
14848,140.02,164533.0,0.5
14849,70.76,384120.0,0.16
14850,131.99,323200.0,0.9
14851,104.82,190166.4,0.6
14852,141.54,208455.7,0.72
14853,75.91,176769.3,0.3
14854,87.51,381268.0,0.61
14855,93.4,190992.9,0.36
14856,100.04,240570.0,0.64
14857,81.36,272027.0,0.32
14858,152.0,212867.0,0.58
14859,120.34,215065.7,0.45
14860,103.51,280587.0,0.84
14861,120.75,256005.3,0.7
14862,123.36,336911.3,0.56
14863,92.88,244435.0,0.74
14864,84.93,150301.0,0.64
14865,150.01,365035.0,0.78
14866,124.58,300864.2,0.69
14867,97.79,221501.0,0.68
14868,141.35,201665.6,0.69
14869,134.46,244849.2,0.72
14870,120.04,144147.0,0.84
14871,96.64,291133.0,0.68
14872,110.03,272827.0,0.88
14873,119.16,126203.7,0.57
14874,89.33,188345.0,0.57
14875,99.57,193424.5,0.53
14876,101.14,414520.0,0.51
14877,80.92,188853.0,0.42
14878,105.94,292370.2,0.5
14879,151.8,208040.0,0.62
14880,101.24,273365.7,0.58
14881,140.29,183370.8,0.47
14882,76.4,179973.0,0.23
14883,114.64,328990.8,0.69
14884,84.79,187113.6,0.54
14885,75.95,273531.0,0.65
14886,78.88,168213.0,0.5
14887,135.47,185082.6,0.64
14888,89.95,200487.0,0.44
14889,103.64,204160.0,0.76
14890,99.22,233082.0,0.76
14891,136.71,248627.0,0.77
14892,108.85,165323.2,0.5
14893,96.56,250826.0,0.73
14894,102.96,253893.3,0.63
14895,155.51,192478.2,0.64
14896,163.95,96602.0,0.68
14897,106.08,282366.5,0.81
14898,136.98,425906.0,0.55
14899,136.96,192347.0,0.66
14900,90.04,274000.0,0.69
14901,109.6,273710.0,0.43
14902,133.17,251413.0,0.45
14903,145.61,195144.9,0.76
14904,144.0,222196.0,0.46
14905,104.0,231040.0,0.64
14906,128.03,140625.0,0.7
14907,104.27,308728.0,0.69
14908,148.71,224453.7,0.72
14909,94.86,331306.0,0.64
14910,92.48,287547.0,0.76
14911,113.37,217873.0,0.74
14912,105.03,251047.2,0.44
14913,103.99,105000.0,0.81
14914,167.97,289899.0,0.77
14915,76.97,214929.0,0.61
14916,160.78,247257.5,0.73
14917,108.16,447737.1,0.37
14918,126.02,413045.0,0.81
14919,183.93,190218.0,0.5
14920,117.11,226959.0,0.66
14921,155.1,296167.0,0.57
14922,130.15,230802.7,0.5
14923,130.46,294395.5,0.73
14924,109.97,251339.0,0.58
14925,126.98,267237.0,0.49
14926,121.5,219327.6,0.81
14927,129.37,312920.1,0.58
14928,116.48,410700.0,0.31
14929,103.99,211960.0,0.65
14930,120.0,169912.0,0.73
14931,126.03,278667.0,0.69
14932,96.21,248149.5,0.84
14933,62.83,105378.0,0.52
14934,102.61,187040.0,0.67
14935,140.0,363587.0,0.84
14936,143.99,279373.0,0.6
14937,138.42,216106.7,0.67
14938,111.27,285707.0,0.35
14939,116.11,185840.0,0.42
14940,96.01,288510.0,0.48
14941,103.36,171094.7,0.62
14942,125.99,221880.0,0.67
14943,76.76,188373.0,0.47
14944,92.44,183798.0,0.4
14945,125.75,212451.5,0.58
14946,81.4,339067.0,0.4
14947,85.61,275347.0,0.32
14948,126.0,369534.0,0.64
14949,122.01,151230.0,0.78
14950,124.75,215792.3,0.52
14951,125.03,345319.0,0.7
14952,146.94,283990.5,0.59
14953,123.58,169041.0,0.74
14954,129.46,554200.0,0.17
14955,120.57,192565.5,0.54
14956,96.15,191027.0,0.24
14957,100.46,107966.0,0.54
14958,140.0,198285.0,0.65
14959,80.04,323520.0,0.45
14960,126.16,218786.5,0.42
14961,124.99,530236.0,0.8
14962,125.21,383449.2,0.79
14963,121.0,198240.0,0.55
14964,152.04,190267.0,0.6
14965,137.98,227500.0,0.84
14966,119.72,205702.3,0.64
14967,128.33,430659.0,0.66
14968,91.42,205283.5,0.55
14969,128.02,336118.0,0.81
14970,103.27,182400.0,0.55
14971,93.96,189795.4,0.42
14972,94.64,193086.9,0.4
14973,119.19,187040.0,0.57
14974,152.05,258380.0,0.52
14975,144.01,235750.0,0.64
14976,119.31,252587.0,0.74
14977,112.98,257129.3,0.45
14978,115.66,200530.6,0.55
14979,96.62,225816.0,0.6
14980,151.64,109459.0,0.28
14981,107.45,279243.0,0.76
14982,92.13,259682.6,0.62
14983,80.93,191240.0,0.43
14984,82.8,174042.0,0.43
14985,153.84,69640.0,0.24
14986,150.01,158400.0,0.81
14987,140.02,455067.0,0.49
14988,86.88,189969.0,0.38
14989,106.41,205242.4,0.54
14990,127.42,148957.0,0.82
14991,107.38,255053.0,0.5
14992,93.8,320000.0,0.56
14993,94.66,178348.3,0.83
14994,77.66,549600.0,0.15
14995,115.47,193853.0,0.58
14996,103.39,186487.6,0.56
14997,134.48,191343.5,0.52
14998,107.73,925832.8,0.57
14999,123.8,197880.0,0.36
15000,91.73,202747.0,0.52
15001,104.25,196939.6,0.42
15002,188.44,194120.0,0.39
15003,129.95,162465.0,0.5
15004,120.57,178180.0,0.72
15005,135.28,280422.2,0.37
15006,129.45,208074.0,0.58
15007,159.97,279927.0,0.52
15008,145.02,151667.0,0.9
15009,138.56,41562.0,0.29
15010,138.07,249573.0,0.63
15011,102.9,195620.0,0.63
15012,133.15,213116.0,0.63
15013,100.28,330307.0,0.55
15014,120.92,274756.8,0.44
15015,126.34,73568.0,0.78
15016,81.98,210580.0,0.53
15017,114.42,204560.0,0.81
15018,141.34,197853.0,0.41
15019,85.81,187239.2,0.38
15020,92.27,191608.8,0.46
15021,132.33,249955.3,0.51
15022,113.13,182427.0,0.56
15023,134.01,243533.0,0.86
15024,99.99,202720.0,0.86
15025,127.99,348755.0,0.91
15026,145.99,237688.0,0.79
15027,153.81,336960.0,0.88
15028,111.51,188399.0,0.63
15029,112.26,232031.5,0.58
15030,104.69,173695.7,0.41
15031,147.96,209971.0,0.76
15032,118.19,346407.0,0.85
15033,150.81,376533.0,0.15
15034,126.55,300698.8,0.43
15035,96.96,196241.3,0.5
15036,96.71,192282.4,0.44
15037,103.27,163687.0,0.48
15038,120.33,215909.7,0.75
15039,117.89,247586.8,0.6
15040,109.01,252027.0,0.71
15041,119.0,234111.3,0.75
15042,128.01,398173.0,0.8
15043,115.43,242095.8,0.81
15044,93.91,200000.0,0.46
15045,120.05,262242.0,0.82
15046,125.95,191498.6,0.42
15047,149.93,250000.0,0.54
15048,134.97,168922.2,0.37
15049,129.96,342462.0,0.65
15050,128.02,338500.0,0.8
15051,125.68,290675.7,0.81
15052,138.1,55625.0,0.48
15053,97.24,496307.0,0.34
15054,122.03,115867.0,0.32
15055,57.63,206600.0,0.15
15056,104.9,175907.0,0.34
15057,170.38,243376.0,0.24
15058,145.94,394667.0,0.6
15059,131.39,318493.0,0.47
15060,123.59,198575.9,0.48
15061,127.98,423750.0,0.55
15062,94.42,144146.7,0.5
15063,161.88,190773.0,0.5
15064,119.97,213135.0,0.7
15065,129.76,287373.0,0.52
15066,65.38,156467.0,0.55
15067,118.9,311426.7,0.38
15068,152.14,183437.0,0.69
15069,175.11,160707.0,0.72
15070,118.81,240594.8,0.62
15071,117.78,204453.0,0.56
15072,79.17,141933.0,0.35
15073,134.77,368142.3,0.33
15074,122.97,315307.0,0.38
15075,137.41,142208.6,0.33
15076,105.4,202487.3,0.65
15077,201.41,202000.0,0.58
15078,138.95,317742.0,0.44
15079,112.38,215786.5,0.26
15080,118.79,226702.0,0.76
15081,178.62,276067.0,0.22
15082,99.63,407623.9,0.29
15083,98.59,265505.1,0.35
15084,134.21,85189.8,0.5
15085,103.87,86285.4,0.3
15086,145.49,377918.0,0.79
15087,102.7,1017552.0,0.28
15088,93.77,279733.0,0.15
15089,89.08,352147.0,0.23
15090,150.45,237413.0,0.29
15091,104.22,605249.0,0.3
15092,130.03,217732.0,0.76
15093,94.48,322064.9,0.24
15094,118.64,241289.0,0.33
15095,104.5,136185.4,0.34
15096,95.5,170148.3,0.26
15097,134.73,239314.8,0.55
15098,96.6,217907.0,0.64
15099,73.11,410160.0,0.2
15100,117.95,244475.0,0.32
15101,122.02,230786.0,0.78
15102,144.93,213027.0,0.72
15103,122.0,315755.0,0.84
15104,140.0,284587.0,0.5
15105,92.29,234613.3,0.21
15106,129.97,197682.0,0.61
15107,143.01,132362.4,0.48
15108,119.57,415707.0,0.58
15109,101.53,95627.0,0.78
15110,150.28,219307.0,0.69
15111,146.01,336867.0,0.57
15112,117.18,304206.8,0.7
15113,109.39,233326.5,0.38
15114,125.86,182899.0,0.63
15115,90.01,268720.0,0.62
15116,103.39,324000.3,0.83
15117,98.49,1269493.0,0.39
15118,172.28,251240.0,0.73
15119,133.27,320476.0,0.63
15120,95.42,210731.0,0.56
15121,170.01,294779.0,0.47
15122,122.05,314591.0,0.75
15123,109.27,240267.0,0.95
15124,128.01,345005.0,0.67
15125,137.89,55687.0,0.37
15126,77.77,344720.0,0.53
15127,87.43,186854.3,0.7
15128,144.02,205798.0,0.51
15129,121.87,202667.0,0.63
15130,125.02,205747.0,0.82
15131,132.03,43627.0,0.42
15132,138.03,55653.0,0.44
15133,93.91,200000.0,0.46
15134,138.0,253947.0,0.71
15135,128.0,360556.4,0.71
15136,112.32,537827.0,0.32
15137,121.95,211209.0,0.81
15138,116.8,259498.0,0.51
15139,118.02,174280.0,0.48
15140,115.51,226447.5,0.51
15141,127.99,305018.5,0.55
15142,71.03,318507.0,0.24
15143,130.01,129900.3,0.47
15144,86.75,286260.0,0.65
15145,127.87,207027.0,0.71
15146,125.03,399634.0,0.81
15147,118.89,184153.5,0.23
15148,148.14,209139.5,0.39
15149,117.96,221649.0,0.6
15150,126.02,426682.0,0.81
15151,101.31,364567.2,0.67
15152,84.54,215200.0,0.46
15153,94.62,242119.9,0.31
15154,98.1,210144.2,0.32
15155,84.95,421747.0,0.26
15156,97.69,172021.0,0.43
15157,126.55,269878.0,0.54
15158,186.15,215400.0,0.26
15159,101.25,197386.9,0.33
15160,167.59,179240.0,0.56
15161,103.8,392529.0,0.23
15162,106.97,628466.5,0.22
15163,126.11,154524.0,0.88
15164,104.06,177173.3,0.48
15165,98.41,170390.1,0.32
15166,128.14,174267.0,0.17
15167,125.97,84200.0,0.54
15168,95.47,262533.0,0.66
15169,108.21,211848.0,0.47
15170,117.47,222088.1,0.6
15171,108.16,166975.0,0.41
15172,67.86,246067.0,0.55
15173,193.67,196173.0,0.3
15174,66.46,141787.0,0.52
15175,139.82,236974.0,0.49
15176,132.17,226280.0,0.32
15177,94.89,499107.0,0.56
15178,174.05,206507.0,0.31
15179,140.08,200786.0,0.66
15180,132.08,221567.0,0.56
15181,104.69,202760.0,0.37
15182,196.6,191107.0,0.34
15183,109.46,227366.5,0.6
15184,136.03,84733.0,0.42
15185,81.17,109000.0,0.29
15186,132.34,110977.3,0.5
15187,93.45,144591.0,0.7
15188,122.87,198413.0,0.77
15189,129.88,222214.4,0.65
15190,100.98,171853.0,0.22
15191,119.0,209500.0,0.44
15192,100.0,198528.0,0.67
15193,150.02,185815.5,0.48
15194,119.37,183205.9,0.49
15195,106.2,151244.0,0.71
15196,90.08,70361.0,0.71
15197,99.43,197693.0,0.5
15198,102.71,207957.4,0.62
15199,95.69,256791.0,0.54
15200,124.2,442471.8,0.53
15201,130.04,202360.0,0.9
15202,96.06,212147.0,0.39
15203,108.07,372133.0,0.55
15204,119.38,173000.0,0.18
15205,130.47,152133.0,0.62
15206,111.58,175813.5,0.66
15207,131.57,168192.9,0.61
15208,126.0,226681.5,0.47
15209,168.32,324973.0,0.74
15210,127.0,463843.0,0.63
15211,157.49,211500.0,0.38
15212,138.1,56344.0,0.33
15213,97.59,173463.8,0.52
15214,97.93,282307.0,0.17
15215,113.54,297653.0,0.63
15216,80.03,164955.0,0.56
15217,78.23,208893.0,0.53
15218,129.07,192522.0,0.49
15219,128.01,393325.0,0.8
15220,129.96,257671.3,0.62
15221,151.72,279040.0,0.66
15222,103.96,231882.8,0.86
15223,155.89,254262.3,0.47
15224,82.27,284826.8,0.42
15225,120.02,222440.0,0.49
15226,139.64,174302.0,0.47
15227,114.32,181083.9,0.73
15228,92.98,219898.0,0.71
15229,96.32,251907.0,0.54
15230,140.06,250493.0,0.7
15231,110.83,353560.0,0.37
15232,115.41,216993.5,0.37
15233,120.78,184392.9,0.56
15234,114.26,212000.0,0.76
15235,123.8,194299.5,0.65
15236,120.01,388063.0,0.67
15237,99.93,199033.5,0.76
15238,133.09,163481.0,0.5
15239,108.83,225942.3,0.6
15240,126.0,417143.0,0.81
15241,92.74,283115.6,0.22
15242,109.98,186600.0,0.66
15243,74.52,187400.0,0.54
15244,153.4,202582.3,0.54
15245,156.0,173294.0,0.68
15246,79.75,182400.0,0.57
15247,115.2,430346.5,0.44
15248,125.39,269360.0,0.41
15249,81.79,370244.0,0.47
15250,81.2,214960.0,0.36
15251,115.29,106720.0,0.32
15252,124.04,563507.7,0.41
15253,108.14,185856.8,0.6
15254,117.92,233907.6,0.48
15255,81.1,205846.5,0.52
15256,139.72,168240.0,0.7
15257,101.48,506347.0,0.38
15258,103.93,225866.5,0.37
15259,134.28,168907.0,0.44
15260,115.58,217729.8,0.59
15261,101.93,267127.3,0.76
15262,112.67,486867.0,0.87
15263,111.9,260338.3,0.68
15264,117.21,210893.0,0.62
15265,108.33,221667.0,0.75
15266,126.99,307980.1,0.64
15267,115.19,247385.3,0.61
15268,129.05,304994.1,0.59
15269,109.64,205891.6,0.66
15270,127.97,187106.0,0.68
15271,110.0,280120.0,0.75
15272,120.02,173208.0,0.53
15273,107.94,219006.6,0.82
15274,125.03,167673.0,0.64
15275,122.79,399035.0,0.75
15276,98.84,296827.0,0.71
15277,114.72,218773.0,0.55
15278,123.25,273125.0,0.7
15279,104.7,258133.0,0.65
15280,109.89,218951.0,0.66
15281,112.36,236293.0,0.4
15282,73.57,97473.0,0.16
15283,75.99,264413.0,0.52
15284,142.58,214020.0,0.49
15285,131.25,220099.9,0.53
15286,106.03,241533.0,0.77
15287,120.77,256667.0,0.72
15288,121.88,272641.2,0.64
15289,146.28,261082.2,0.72
15290,128.03,232520.0,0.57
15291,120.16,187643.5,0.58
15292,119.89,299017.7,0.74
15293,130.02,177225.0,0.57
15294,85.9,185455.5,0.3
15295,69.5,128707.0,0.45
15296,126.0,268571.0,0.61
15297,124.85,184739.1,0.7
15298,119.75,75633.0,0.79
15299,112.93,169599.0,0.4
15300,87.07,268059.1,0.49
15301,124.75,215792.3,0.52
15302,114.62,148212.0,0.47
15303,139.39,237433.5,0.63
15304,114.55,414099.8,0.5
15305,113.38,181928.5,0.31
15306,146.39,218160.0,0.33
15307,128.01,361395.0,0.65
15308,156.52,162173.0,0.6
15309,91.03,276507.0,0.63
15310,119.26,273813.2,0.56
15311,95.99,228000.0,0.35
15312,121.01,427573.0,0.9
15313,128.03,356226.0,0.67
15314,98.89,203122.5,0.55
15315,116.48,238263.0,0.57
15316,79.79,164598.0,0.38
15317,146.83,285640.0,0.58
15318,98.61,159493.0,0.72
15319,129.03,252403.2,0.75
15320,194.9,236373.0,0.71
15321,88.99,453467.0,0.72
15322,97.52,329224.0,0.84
15323,88.24,225333.0,0.65
15324,130.01,88625.0,0.69
15325,116.31,266676.6,0.64
15326,125.98,480000.0,0.7
15327,121.3,259560.0,0.43
15328,138.02,133333.0,0.6
15329,103.98,140063.0,0.96
15330,77.03,167393.0,0.43
15331,133.79,503320.0,0.5
15332,129.12,329713.5,0.5
15333,93.84,913200.0,0.12
15334,87.87,590000.0,0.18
15335,120.98,191221.4,0.48
15336,95.37,210573.0,0.83
15337,88.29,192320.0,0.39
15338,101.57,186129.0,0.34
15339,85.01,146827.0,0.88
15340,202.38,244933.0,0.36
15341,122.01,355082.0,0.83
15342,112.08,324750.1,0.57
15343,132.46,234423.7,0.62
15344,102.55,383814.8,0.58
15345,124.89,452139.0,0.67
15346,114.45,527434.8,0.51
15347,120.53,305710.9,0.51
15348,133.6,199753.5,0.42
15349,64.28,267666.0,0.68
15350,118.31,256477.7,0.43
15351,117.72,317946.0,0.36
15352,108.72,61087.5,0.4
15353,134.82,295000.0,0.23
15354,115.56,172133.0,0.68
15355,127.23,297978.1,0.76
15356,141.46,275338.6,0.71
15357,129.89,268793.2,0.54
15358,130.6,224351.3,0.5
15359,74.64,204586.7,0.42
15360,123.55,316973.0,0.54
15361,124.28,217287.5,0.52
15362,102.4,222093.0,0.5
15363,145.67,103886.5,0.48
15364,127.44,197467.0,0.51
15365,135.91,327752.6,0.4
15366,49.3,139240.0,0.18
15367,100.0,238533.0,0.59
15368,128.0,138655.0,0.48
15369,110.7,265265.5,0.62
15370,149.2,244413.0,0.5
15371,131.96,226200.2,0.21
15372,158.78,198237.0,0.46
15373,104.04,232040.0,0.67
15374,98.13,120640.0,0.54
15375,121.98,197333.5,0.43
15376,102.54,209964.3,0.52
15377,84.49,289173.0,0.73
15378,115.01,178160.0,0.81
15379,123.99,515090.0,0.77
15380,129.05,237232.4,0.6
15381,107.02,189386.6,0.69
15382,112.48,206671.3,0.57
15383,127.03,429061.0,0.79
15384,159.97,156440.0,0.78
15385,124.52,363284.0,0.81
15386,130.0,321546.4,0.75
15387,131.99,184246.0,0.64
15388,93.77,279733.0,0.15
15389,131.99,184246.0,0.64
15390,131.99,184246.0,0.64
15391,135.05,204444.0,0.75
15392,97.23,183260.6,0.63
15393,125.86,206289.3,0.7
15394,128.0,345000.0,0.69
15395,141.97,198000.0,0.46
15396,125.14,370357.0,0.8
15397,96.6,383877.8,0.33
15398,130.0,389677.0,0.8
15399,128.0,290625.0,0.72
15400,81.75,299786.7,0.65
15401,149.83,146994.0,0.44
15402,105.96,185534.5,0.62
15403,115.37,294440.0,0.58
15404,84.84,241547.0,0.56
15405,128.01,495117.0,0.8
15406,128.05,421992.0,0.8
15407,119.43,176206.8,0.42
15408,72.95,288600.0,0.68
15409,136.17,237693.5,0.6
15410,108.39,185913.0,0.39
15411,102.13,291261.2,0.64
15412,157.93,251800.0,0.41
15413,127.68,211408.6,0.73
15414,128.07,308800.0,0.44
15415,97.9,317427.0,0.37
15416,78.97,216920.0,0.5
15417,144.85,177333.0,0.29
15418,119.96,375129.0,0.8
15419,106.28,192107.0,0.68
15420,121.99,204344.0,0.63
15421,107.72,145373.0,0.5
15422,113.71,230768.7,0.64
15423,183.88,230803.0,0.5
15424,76.94,84747.0,0.65
15425,169.73,229827.0,0.71
15426,146.69,184960.0,0.37
15427,115.05,217889.0,0.62
15428,84.39,283945.0,0.64
15429,122.01,440656.0,0.81
15430,88.43,206427.0,0.66
15431,166.08,224944.0,0.44
15432,85.18,271773.0,0.4
15433,82.19,337493.0,0.68
15434,130.0,186333.0,0.81
15435,110.5,175386.0,0.42
15436,116.05,274267.0,0.7
15437,144.01,161372.0,0.46
15438,137.36,174120.8,0.89
15439,134.0,65031.0,0.43
15440,138.7,166444.8,0.47
15441,134.19,78173.5,0.4
15442,130.02,150309.0,0.59
15443,109.45,264290.0,0.52
15444,96.57,245293.0,0.68
15445,160.02,192000.0,0.76
15446,117.17,262377.3,0.61
15447,129.38,209572.7,0.74
15448,129.75,215014.0,0.54
15449,113.01,253496.0,0.75
15450,170.18,259667.0,0.6
15451,108.68,211713.1,0.65
15452,121.02,327087.0,0.71
15453,72.7,199773.0,0.19
15454,144.1,125453.0,0.5
15455,101.98,174061.8,0.53
15456,140.0,425107.0,0.59
15457,102.06,222333.0,0.87
15458,78.52,172430.0,0.32
15459,130.89,86713.9,0.51
15460,99.94,209427.0,0.48
15461,95.2,208294.7,0.58
15462,87.28,290173.0,0.63
15463,95.08,214707.0,0.73
15464,111.46,182315.4,0.52
15465,91.23,187009.5,0.51
15466,109.2,193852.0,0.69
15467,111.61,193682.2,0.35
15468,103.93,189231.0,0.85
15469,81.49,201533.0,0.65
15470,81.4,201533.0,0.64
15471,139.99,274714.0,0.66
15472,116.12,201207.0,0.53
15473,73.51,222387.0,0.76
15474,107.45,270530.0,0.82
15475,128.98,89281.0,0.58
15476,141.04,225532.0,0.66
15477,92.96,225427.0,0.86
15478,127.99,380053.0,0.7
15479,122.94,231112.0,0.66
15480,117.99,390639.0,0.66
15481,101.6,287993.2,0.73
15482,121.05,223033.4,0.7
15483,92.29,301977.8,0.69
15484,154.88,285533.0,0.65
15485,127.5,355906.5,0.7
15486,117.97,186553.8,0.61
15487,174.01,198922.0,0.75
15488,128.37,288287.8,0.61
15489,115.01,308663.0,0.61
15490,155.01,153512.0,0.65
15491,112.0,286907.0,0.92
15492,71.95,241293.0,0.6
15493,121.97,274885.3,0.59
15494,167.99,276093.0,0.51
15495,93.99,179583.0,0.8
15496,123.38,130276.1,0.74
15497,122.98,252340.0,0.84
15498,99.02,167038.9,0.15
15499,128.98,226897.8,0.67
15500,138.01,507008.0,0.51
15501,149.98,169801.0,0.59
15502,127.37,274164.3,0.55
15503,138.58,253591.0,0.79
15504,145.05,168036.0,0.41
15505,122.0,256984.8,0.65
15506,125.1,853030.0,0.49
15507,170.76,214760.0,0.5
