6440,"Henry Stoddard ""Harry"" Babcock",5
6441,John C. Babcock,5
6442,"Conrad Stanton Babcock, Jr.",5
6443,Aleksey Babdazhanov,69
6444,Elisabeta Bbeanu,8
6445,Tom Bbek,133
6446,Ryan Guno Babel,4
6447,Dmitry Aleksandrovich Babenko,58
6448,Alonzo Carl Babers,5
6449,Rudolf Babiak,129
6450,Petra Babiakov,228
6451,Zuzana Babiakov (Paurov-),228
6452,Otto Babiasch,43
6453,Bekim Babi,206
6454,Dragutin Babi,206
6455,Lavra Babi,105
6456,Luka Babi,106
6457,Mark Tony Babic,47
6458,Yevgeny Makarovich Babich,30
6459,Sorin Babii,8
6460,Ivan Sergeyevich Babikov,21
6461,Sergey Babikov,71
6462,Brian Babilonia,119
6463,Tai Reina Babilonia (-Butler),164
6464,Michal Babin,10
6465,Ellen Mabel Liederskron Babington (Horne-),94
6466,Kevin Babington,46
6467,Sergey Panteleymonovich Babinov,30
6468,Marian Babirecki,101
6469,Kumari Babita,60
6470,Laslo Babits,45
6471,"Richard Aldrich ""Rink"" Babka",5
6472,Elna Babkina,97
6473,Marina Babkova,30
6474,Martina Babkov (-Balatkov),129
6475,Subul Babo,193
6476,Jochen Babock,256
6477,Ion Ionescu Baboe,8
6478,Monika Babok,106
6479,Ulfiano Babol,68
6480,Natalie Babonyov,228
6481,Chetan Panduranga Baboor,60
6482,Tmea Babos,32
6483,Breda Baboek (-Lorenci),206
6484,Fanny Babou,10
6485,Nenad Babovi,190
6486,Suresh Babu,60
6487,Mohammad Reza Babulfath,85
6488,Momo Babungu,252
6489,Alesya Aleksandrovna Babushkina,24
6490,Jaroslav Babuiak,228
6491,Erasmo Arturo Baca Gonzlez,31
6492,Geovany Oscar Baca Oliva,124
6493,Jergu Baa,228
6494,Juraj Baa,228
6495,Monia Baccaille,17
6496,Leandro Martn Baccaro Coll,22
6497,Anna Maria Bacchiega,17
6498,Paolo Luca Bacchini,17
6499,Uber Baccilieri,17
6500,Orlando Baccino Granja,22
6501,Fethi Baccouche,52
6502,Lotfi Baccouche,52
6503,Steven Jeffrey Baccus,128
6504,Grayna Bacewicz,101
6505,Bjrn Bach,43
6506,Gottlieb Bach,2
6507,Howard Bach,5
6508,Janni Bach,47
6509,Karl Helmut Bach,286
6510,Louis Dsir Bach,229
6511,Margit Bach,78
6512,Marta Bach Pascual,13
6513,Michael Richardson Bach,5
6514,Othmar Bach,76
6515,Peter Bach,47
6516,Thomas Bach,78
6517,Timothy Bach,45
6518,Walter Bach,76
6519,Amor Bach Hanba,52
6520,Shai Bachar,82
6521,Einar Christian Bache,2
6522,Kaare Erling Bache (Gjertsen-),7
6523,"Jack Stangl ""Jack"" Bacheler",5
6524,Benot Bachelet,10
6525,Martha Bachem (Musilek-),147
6526,Achille Alberto Bacher,17
6527,Carl Edvard Bacher,6
6528,Enrico Bacher,17
6529,Gertrud Bacher (-Schpf),17
6530,Mario Bacher,17
6531,"Sandra Atsuko ""Sandy"" Bacher",5
6532,"Adrian ""Adri"" Delgado Baches",77
6533,Henri Bachet,292
6534,Vincent Bachet,10
6535,Mitko Bachev,16
6536,Jochen Bachfeld,79
6537,Bernhard Bachfisch,78
6538,Hovhannes Bachkov,88
6539,Jozef Bachleda,228
6540,"Andrzej Bachleda-Curu, III",101
6541,Andrzej Jan Bachleda-Curu,101
6542,Jan Wojciech Bachleda-Curu,101
6543,Reinhold Bachler,147
6544,Thomas Bachler,289
6545,Hubert Bchli,76
6546,"Ulrich ""Ueli"" Bchli",122
6547,"Elisabeth Anne ""Wiz"" Bachman (-McCutcheon)",5
6548,Adrian Hermann Bachmann,76
6549,Albert Bachmann,76
6550,"Alfred ""Fredy"" Bachmann",76
6551,Gerd Bachmann,79
6552,Jrgen Bachmann,43
6553,Kurt Bachmann,68
6554,Sebastian Bachmann,43
6555,Silke Bachmann,17
6556,Tina Bachmann,43
6557,"Ulrich ""Ueli"" Bachmann",76
6558,Walter Bachmann,76
6559,Monica Bachmann-Weier,76
6560,Werner Bachmayer,147
6561,Isabell Bachor,43
6562,Ji Bachro,129
6563,Katya Bachrouche,40
6564,Richard Earl Bachtell,5
6565,Arkadiusz Stefan Bachur,101
6566,Adolf Josef Bachura,147
6567,Yury Kuzmich Bachurov,30
6568,Iliya Bachvarov,16
6569,Marin Bachvarov,16
6570,Mikhail Yordanov Bachvarov,16
6571,Todor G. Bachvarov,16
6572,Manuel Bacigalupo Acevedo,117
6573,Luigi Renato Bacigalupo,17
6574,Justo Rolando Bacigalupo Madueo,117
6575,Ladislav Bak,129
6576,Roman Bak,129
6577,Stanislav Baclek,129
6578,Ion Baciu,8
6579,Axel Erik Bck,85
6580,Torsten Lennart Back,85
6581,Rolf Erik Vilhelm Back,6
6582,Helge Gustaf Samuel Bckander,85
6583,Per Anders Bckegren,85
6584,Emil Isidor Backenius (-Palasmaa),6
6585,Harold Backer,45
6586,Jannis Bcker,176
6587,David Anthony Backes,5
6588,Fernand Backes,131
6589,Olivier Backes,10
6590,"Ronald Lee ""Ron"" Backes",5
6591,Robin James Backhaus,5
6592,Gerald Ian d'Acres Backhouse,47
6593,Robert Ormston Backhouse,94
6594,"Stephen James ""Steve"" Backley",94
6595,Lina Elisabeth Bcklin,85
6596,Bengt Olof Backlund,85
6597,Gran Olof Backlund,85
6598,Nils Robert Backlund,85
6599,Bertel Fredrik Aulis Backman (-Miesmki),6
6600,Christa Maria Bckman,85
6601,Rune Christian Bckman,85
6602,Eric Natanael Backman,85
6603,John Ingemar Backman,85
6604,Kjell Hilding Bckman,85
6605,Linna Rebecka Emilia Bckman,85
6606,Paul Albert Backman,6
6607,Tord Yngve Backman,85
6608,Adrien Backscheider,10
6609,Charles Backsman,10
6610,Magnus Peter Bckstedt,85
6611,Lars Nicklas Bckstrm,85
6612,Niklas Oskar Bckstrm,6
6613,Nils Backstrom,5
6614,"Robert Hudson ""Bob"" Backus",5
6615,Ronald Backus,337
6616,Karol Bao,228
6617,"Charles James Bacon, Jr.",5
6618,"Christopher Gerald ""Chris"" Bacon",47
6619,Edgar Hugh Bacon,94
6620,Ernest Aubrey Bacon,94
6621,Kevin Ashley Bacon,47
6622,"Richard ""Rick"" Bacon",45
6623,Stanley Vivian Bacon,94
6624,Diana Bacosi,17
6625,Rose-Aime Bacoul,10
6626,Jean-Marc Bacquin,10
6627,Pter Bacsa,32
6628,Pter Bcsalmsi (Skribanek-),32
6629,Pter Bcsi,32
6630,Katalin Bcsics,32
6631,Krisztina Bcsics,32
6632,Timea Bacsinszky,76
6633,Imre Balzs Bacskai,32
6634,Bla Bcskai (Bogschtz),32
6635,Imre Bcskai,32
6636,Mria Bcskai,32
6637,Zsolt Bcskai,32
6638,Pter Baczak,32
6639,Bernadett Baczk,32
6640,Marie Flicite Bada,91
6641,Jorge Bada y Snchez,29
6642,Sunday Bada,33
6643,"Antnio Carlos ""Badalhoca"" Gueiros Ribeiro",77
6644,Igor Gayniakhmetovich Badamshin,21
6645,Visitacin Badana Ribagorda,68
6646,Gheorghe Bdr,8
6647,Mauro Badaracchi,17
6648,Tibor Badari,32
6649,Mohamed Hamdi Badawi,14
6650,Mohamed Badawy,14
6651,"John Charles ""Felix"" Badcock",94
6652,"Andrew James ""Andy"" Baddeley",94
6653,"Susan Jane McCort ""Sue"" Badders",5
6654,Jonas Bade,193
6655,Lance Thomas Bade,5
6656,Ioana Badea,8
6657,Alfred Badel,76
6658,Ren Badell Pollar,23
6659,Holger Jakob Baden,2
6660,Joel Baden,47
6661,Johan Theodor Badendyck,7
6662,Andrzej Stanisaw Badeski,101
6663,Ahmed Bader Magour,41
6664,"Curtis Jay ""Curt"" Bader",5
6665,douard Ferdinand Bader,10
6666,Hamad Bader Jassim,36
6667,Heinz Bader,78
6668,Kristina Valterovna Bader,21
6669,Leslie Elisabeth Corbett Bader (-Corbett),5
6670,Monika Bader (-Wrle),78
6671,"Josef ""Pepi"" Bader",338
6672,Gheorghe Bdescu,8
6673,Otilia Bdescu,8
6674,Sherwin Campbell Badger,5
6675,"Stephen William ""Steve"" Badger",45
6676,Kamaluddin Badi,53
6677,Karim Badiane,270
6678,Concepcin Badillo Daz,13
6679,Raymond Badin,10
6680,Dario Badinelli,17
6681,Emilio Badini,17
6682,Carlos Badion,68
6683,Franck William Badiou,10
6684,Alexandru Bdi,8
6685,Cezar Alexandru Bdi,8
6686,Horaiu Nicusor Bdi,8
6687,Bassirou Badji,270
6688,Ndiss Kaba Badji,270
6689,Stphane Diarra Badji,270
6690,Badmaanyambuugiin Bat-Erdene,145
6691,Richard A. Badman,94
6692,Rajmund Bad (Badovecz),32
6693,Gabriele Badorek (Soltau-),79
6694,Parviz Badpa,15
6695,Ahmed Badr,14
6696,Mohamed Abdel Aziz Badr,14
6697,Hassan Ahmed Badra,14
6698,Khaled Badra,52
6699,Youssef Badra,52
6700,Badrakhyn Nyamjav,145
6701,Badrakhyn Odonchimeg,145
6702,Hagar Badran,14
6703,Anatoly Stepanovich Badrankov,30
6704,Abdullah Badri,53
6705,James Anthony Badrian,339
6706,Reto Badrutt,76
6707,Alfred Louis Badu,10
6708,Svetlana Mikhaylovna Badulina (-Safronova),30
6709,Kateina Baurov,133
6710,Bair Dorzhiyevich Badyonov,21
6711,Bae Eun-Mi,178
6712,Bae Gi-Tae,178
6713,Bae Gi-Ung,178
6714,Bae Ho-Jo,178
6715,Bae Jae-Hyo,178
6716,Bae Jeong-Ho,178
6717,Bae Jin-Seok,178
6718,Bae Min-Hee,178
6719,Bae Seong-Deok,178
6720,Bae Yeon-Ju,178
6721,Bae Yoo-Na,178
6722,Stephan Michael Baeck,43
6723,Baeg Eun-Bi,178
6724,Baeg Ok-Ja,178
6725,Pierre Baehr,10
6726,Baek Do-Seon,178
6727,Baek Ee-Seul,178
6728,Baek Hyeon-Man,178
6729,Baek Il-Ju,178
6730,Baek Jeong-Nam,178
6731,Baek Ji-Hoon,178
6732,Baek Jin-Guk,178
6733,Baek Jong-Seop,178
6734,Baek Myeong-Seon,178
6735,Baek Sang-Seo,178
6736,Baek Seong-Dong,178
6737,Baek Seung-Do,178
6738,Baek Seung-Hyeon,178
6739,Baek Su-Yeon,178
6740,Baek Won-Cheol,178
6741,Monique Baelden (-Gorski),10
6742,"Ronald ""Ron"" Baensch",47
6743,Marta Baenza Centurion,77
6744,"Cameron ""Cam"" Baerg",45
6745,Dirk Baert,54
6746,Georges Baert,54
6747,Sabine Bae (-Marbach),340
6748,Klaus Baard Baess,341
6749,"Robert Frdrik Louis ""Bob"" Baetens",54
6750,Bayu Baev,16
6751,Kaloyan Genov Baev,16
6752,Tontor-Zlatko Baev,25
6753,Andr Baeyens,54
6754,Carlos Bez Guzman,119
6755,Fernando Luis Bez Cruz,119
6756,Juan Ramn Bez Maurio,119
6757,Lourdes Bez,119
6758,Mara Virginia Bez Franco,112
6759,Ezequiel Baeza,28
6760,Jaime Orlando Baeza Zet,28
6761,Tadeusz Bafia,101
6762,Dmitry Anatolyevich Baga,24
6763,Buenaventura Bagaria Carbonell,13
6764,Marko Bagari,41
6765,Ral Bagattini,77
6766,Soungalo Bagayogo,99
6767,Fatoumata Bagayoko,99
6768,Mamadou Bagayoko,89
6769,Ali Ahmed Mustafa Bagdadi,14
6770,Armen Yuryevich Bagdasarov,69
6771,"Edward ""Ed"" Bagdonas",5
6772,Gediminas Bagdonas,151
6773,Juozas Bagdonas,151
6774,Antanas Bagdonaviius,30
6775,Andrew John S. Baggaley,94
6776,Nathan Baggaley,47
6777,Dino Baggio,17
6778,Jos Alessandro Bernardo Baggio,77
6779,Douglas Howard Bagguley,45
6780,Ali Baghbanbashi,15
6781,Nasria Baghdad-Azadj,34
6782,Mohamed Baghdadi,52
6783,Kouroush Bagheri,15
6784,Mohammad Bagheri Motamed,15
6785,Ruggero Bagialemani,17
6786,Faiq Barov,19
6787,Natik Nadirovich Bagirov,24
6788,Prviz Barov,19
6789,"Alexandru Adrian ""Alex"" Bagiu",8
6790,Mihai Florin Bagiu,5
6791,Ivan Baglayev,58
6792,Piero Baglia-Bamberghi,17
6793,Richard Henry Bagnall-Oakeley,94
6794,Salvatore Bagni,17
6795,Bernhard Bagnoud,76
6796,Jnos Bagcs,32
6797,William Bagonza,121
6798,Vasily Ivanovich Bagretsov,30
6799,Dmitry Bagryanov,72
6800,Yelizaveta Petrovna Bagryantseva (-Verkhoshanskaya),30
6801,Lionel Baguissi,253
6802,John R. Baguley,47
6803,Jaime Baga y Gila,13
6804,Istvn Bagyula,32
6805,Alassane Bah,169
6806,Dounbia Bah,89
6807,Mamadou Mustapha Bah,169
6808,Mariam Bah,89
6809,Mariama Sonah Bah,169
6810,Oleksandr Mykolaiovych Bahach,93
6811,Julien Bahain,10
6812,Kamal Bahamdan,61
6813,Loren Yamil Bahamonde Cabello,125
6814,Mohamed Bahamou,12
6815,Mohamed Bahari,34
6816,Mohamed Azreen Bahari,42
6817,Nemo Michael Bahari,67
6818,Mohamed Faizal Baharom,42
6819,Nesar Ahmad Bahawi,100
6820,Ernesto Bahena,29
6821,Mohamed Medhat Bahgat,14
6822,Viviane Kretzmann Bahia,77
6823,Ahmed Bahja,12
6824,Mykola Lvovych Bahlei,30
6825,Manuchehr Bahmani,15
6826,Parviz Bahmani,15
6827,Angelika Bahmann,79
6828,Christian Bahmann,146
6829,Lamia Al-Bahnasawy,14
6830,Klaus Erich Bahner,43
6831,Ernst Friedrich Bahnmeyer,43
6832,Paul Bahoken,26
6833,"Walter Elliott ""Casey"" Bahr, Jr.",5
6834,Gunnar Bahr,43
6835,Klaus-Dieter Bhr,79
6836,"Walter Alfred Bahr, Sr.",5
6837,Karl Bhre,43
6838,Ali Bahri Khomani,15
6839,Jrgen Bhringer,79
6840,Scotty Bahrke,5
6841,Shannon Deanne Bahrke,5
6842,Khalifa Bahrouni,52
6843,Meraf Bahta Ogbagaber,85
6844,Zehaye Bahta,64
6845,Bararq Bahtobe,89
6846,Pascal Bahuaud,10
6847,Bai Anqi,1
6848,Bai Chongguang,1
6849,Bai Faquan,1
6850,Bai Hui-Yun,342
6851,Bai Jie,1
6852,Katsuo Bai,73
6853,Bai Lili,1
6854,Bai Mei,1
6855,Bai Qiuming,1
6856,Samuel Bai,193
6857,Bai Xue,1
6858,Odair Pericles dos Ramos Jess da Costa Baia,343
6859,"Dermival ""Baiano"" Almeida Lima",77
6860,"Aluizio ""Baiano"" Freire Ramos Accioly Neto",77
6861,Davide Baiardo,17
6862,Teofila Biau,8
6863,David Baidet,10
6864,Stepan Savovych Baidiuk,30
6865,Stephen Baidoo,95
6866,Sangina Baidya,144
6867,Bernhard Baier,43
6868,Ernst Baier,43
6869,Maik Baier,43
6870,Paul Rudolf Baier,43
6871,Anke Baier-Loef,43
6872,Adil Baig,37
6873,Mohamed Anwar Baig Moghal,37
6874,Manuel Baiget,13
6875,Kasem Baikam,183
6876,Laimut Baikauskait,30
6877,Andrew James Baildon,47
6878,Margaret Ann Bailes (Johnson-),5
6879,Antonio Bailetti,17
6880,Aleen May Bailey,140
6881,Angela Bailey,45
6882,Arthur B. Bailey,344
6883,"William James ""Bill"" Bailey",94
6884,Brandon Bailey,136
6885,Brian Walford Bailey,94
6886,"Chantal L. Bailey (Dunn-, -Cermak)",5
6887,"Christina ""Chris"" Bailey",5
6888,Daniel Everton Bailey,291
6889,"David George ""Dave"" Bailey",45
6890,Donovan Bailey,45
6891,George William Bailey,94
6892,George Bailey,94
6893,Henry Marvin Bailey,5
6894,Horace Peter Bailey,94
6895,Jade Latoya Bailey,234
6896,Jaye Bailey,110
6897,Jeannette A. Bailey,94
6898,"James John ""Jim"" Bailey",47
6899,Lowell Conrad Bailey,5
6900,Marjorie Evalena Bailey (Turner-),45
6901,Emmanuel McDonald Bailey,94
6902,Michael Bailey,94
6903,Nathan Stephen C. Bailey,94
6904,Rebecca Jane Bailey,110
6905,Ryan Bailey,5
6907,Shireen Bailey (Hassan-),94
6908,"Susan ""Sue"" Bailey",94
6909,Sydney Frederick Bailey,94
6910,Tanya Bailey,47
6911,Tavis Bailey,5
6912,Kemar Bailey-Cole,140
6913,Ryan Bailie,47
6914,Jeremy Baillard,120
6915,Luce Baillargeon,45
6916,Charles Kennett Baillee,94
6917,Philippe Baillet,10
6918,"William David ""Bill"" Baillie",110
6919,"William David ""Dave"" Baillie",45
6920,Beryl George Baillie,94
6921,Henry Baillie,94
6922,"Timothy ""Tim"" Baillie",130
6923,"Christopher Latham ""Chris"" Baillieu",94
6924,"William John ""Will"" Baillieu",47
6925,Louis Charles Baillon,345
6926,J. Baillot,10
6927,Edmond Bailly,76
6928,Logan Bailly,54
6929,Flix Pierre Victor Bailly,10
6930,Sandrine Bailly,10
6931,Patrice Bailly-Salins,10
6932,"Andretti ""Dretti"" Bain",207
6933,Judith Margaret Bain,94
6934,Angie Lee Bainbridge,47
6935,Beverly Ann Bainbridge (-Spargo),47
6936,Dionne Estelle Bainbridge (-Coluccio),110
6937,Sarah Jane L. Bainbridge,94
6938,Thodore Bainconneau,10
6939,John Baines,94
6940,Inoke Ducia Bainimoli,198
6941,Philomena Bair,147
6942,RaNae Jean Bair (-Seaman),5
6943,"Donald George ""Don"" Baird",47
6944,George Hetzel Baird,5
6945,"Malcolm David ""Mal"" Baird",47
6946,Robert Alexander Baird,47
6947,Robert Stephen Baird,45
6948,"John ""Johnny"" Bairos",5
6949,Cameron David Bairstow,47
6950,Pamela Bairstow,94
6951,Johann Baisamy,10
6952,Louis Joseph Baise,48
6953,Josette Baisse,10
6954,Antonietta Baistrocchi,17
6955,Svetlana Nikolayevna Baitova,30
6956,Oksana Serhivna Baiul,93
6957,Henrique Baixinho,111
6958,Sri Chand Bajaj,60
6959,Artr Bajn,346
6960,Cristian Bajan,47
6961,Marek Bajan,101
6962,Pierre Bajart,54
6963,Alojz Bajc,206
6964,Vasja Bajc,206
6965,Pavle Bajeti,206
6966,Martin Bajik,228
6967,Jaroslava Bajerov,129
6968,Miroslav Bajgar,129
6969,Balzs Baji,32
6970,Petar Baji,206
6971,Nataa Bajin-ljepica,206
6972,Kroly Bajk,32
6973,Vesna Bajkua,206
6974,Danijel Bajlo,106
6975,Josip Bajlo,206
6976,Romano Bajlo,206
6977,Mohammad Reza Bajool,15
6978,Marek Antoni Bajor,101
6979,"Fatmire ""Lira"" Bajramaj (-Alushi)",43
6980,Muhammad Asif Bajwa,37
6981,Nawaz Khizar Bajwa,37
6982,Boena Bk (-Siemieniec),101
6983,Bak Ji-Yun,178
6984,Keld Egon Bak,2
6985,Krystian Bk,101
6986,Lars Ytting Bak,2
6987,Bak Sung-Wun,265
6988,Bak Wol-Ja,265
6989,Jzsef Bakai,32
6990,Olga Bakaldina,21
6991,Clara Monika Bakale,75
6992,Emile Rony Bakale,75
6993,Igor Grigoryevich Bakalov,30
6994,"Ladislava Aloisie ""Laddie"" Bakanic (Hniz-)",5
6995,Mohamed Ridjali Bakar,57
6996,Mohd Bakar,42
6997,Nor Azlan Bakar,42
6998,Salaheddine Bakar Al-Safi,41
6999,Airat Bakare,33
7000,"Oluwadamilola ""Dami"" Bakare",94
7001,Musa Bakare,33
7002,Peter Oluwaclamilare K. Bakare,94
7003,Grace Bakari,95
7004,Frano Bakari,106
7005,Yury Bakarinov,30
7006,Veljko Bakaun,206
7007,Aleksandr Bakatin,30
7008,Efthymios Bakatsias,25
7009,Tatyana Bakatyuk (-Amanzhol),58
7010,Bevyn H. Baker,47
7011,"Wiliam Robert ""Bill"" Baker",5
7012,"Robert Oscar ""Bob"" Baker",5
7013,Brian Richard Baker,5
7014,"Christopher Edwin ""Chris"" Baker",94
7015,David Baker,94
7016,Georgia Baker,47
7017,Benjamin Howard Baker,94
7018,Joann Elaine Baker (-Anderson),45
7019,John David Baker,94
7020,Kathleen Baker,5
7021,Keshia Chantay Baker (-Kirtz),5
7022,Laurie Baker (-Mutch),5
7023,"Leonard William ""Lennie"" Baker",94
7024,Lorraine Baker (-Strain),94
7025,Malcolm Perkins Baker,5
7026,Mashu Baker,73
7027,Nicholas Baker,225
7028,Olivia Eileen Baker,110
7029,P. A. Baker,94
7030,Perry Baker,5
7031,Philip John Baker (-Noel-Baker),94
7032,Philippa June Baker (-Hogan),110
7033,Roger Lewis Baker,5
7034,Shakira Baker,110
7035,Jack Shirley Baker,5
7036,Simon Francis Baker,47
7037,"Reginald Leslie ""Snowy"" Baker",188
7038,Walter Thane Baker,5
7039,Vanessa Anne Baker,47
7040,"Vincent Lamont ""Vin"" Baker",5
7041,Wendy Baker,45
7042,Yvette Baker,94
7043,Michael J. Baker-Harber,94
7044,David Bake,133
7045,Milan Bake,129
7046,Mansoor Bakheet,41
7047,Mohammed Abduh Bakhet,41
7048,Amina Barsham Bakhit,20
7049,Lal Bakhsh,37
7050,Mohammad Tawfiq Bakhshi,100
7051,Ali Bakhta,34
7052,Norayr Bakhtamyan,88
7053,Bakhvain Buyadaa,145
7054,Andrey Pavlovich Bakhvalov,30
7055,Yekaterina Aleksandrovna Bakhvalova,21
7056,Abdullah Hel Baki,116
7057,Micha Bkiewicz,101
7058,Abdel Atif Bakir,34
7059,Fatih Bakir,27
7060,Hamada Mohamed Bakir El-Nakib,14
7061,Naima Bakkal,12
7062,Otman Bakkal,4
7063,"William Helmer ""Bill"" Bakke",5
7064,Randi Nilsine Bakke (-Gjertsen),7
7065,Trine Bakke-Rognmo,7
7066,Anders Bakken,7
7067,Bjrn Bakken,7
7068,Jill Bakken (-Linder),165
7069,Marius Bakken,7
7070,Ole Bakken,45
7071,Ole Magnus Bakken,7
7072,Billy Pierre Bakker,4
7073,"Cornelia Johanna Marretje ""Corrie"" Bakker (-Stigter)",4
7074,Geert Alle Bakker,4
7075,Glenys Bakker,45
7076,"Ina Grada ""Ineke"" Bakker (-Fagh)",4
7077,Jarich Hendrik Bakker,4
7078,Peter Johannes Bakker,4
7079,"Robbert Franciscus ""Robert"" Bakker",4
7080,Robin Bakker,47
7081,Steven Feico Alle Bakker,4
7082,Wolter Bakker,4
7083,Mariya Valeryevna Baklakova,21
7084,Vera Vasilyevna Baklanova,30
7085,Lev Pavlovich Baklyshkin,30
7086,Pl Bak,32
7087,Zoltn Bak,32
7088,Niki Bakogianni,25
7089,"Kungu ""Christine"" Bakombo",252
7090,Pter Bakonyi (Buchwald-),32
7091,Peter Bakonyi,45
7092,Gyrgy Bakos,32
7093,Jen Bakos,32
7094,Kroly Bakos,32
7095,Lszl Bakos (Brazsil),32
7096,Michael Bakos,43
7097,Pl Bakos,32
7098,Bla Bakosi,32
7099,Zeinab Bakour,62
7100,"Jason ""Jaa"" Bakov",206
7101,"Ani Stoyanova ""Anka"" Bakova",16
7102,Hosam Bakr Hosam Abdin,14
7103,Basha Bakri,20
7104,Moustafa Bakri,39
7105,Andrea Bakula,106
7106,Barbara Bakulin (-Kobzda),101
7107,Sergey Vasilyevich Bakulin,21
7108,Vladimir Nikolayevich Bakulin,30
7109,Konstantin Anatolyevich Bakun,21
7110,Olesya Vladimirovna Bakunova,24
7111,Carmel Bakurski,47
7112,Nicolas Bal,10
7113,Florin Balaban,8
7114,Nina Balaban,348
7115,Desislava Balabanova,16
7116,Hanna Serhivna Balabanova (Nepitaieva-),93
7117,Jan Balachowski,101
7118,Subramani Balada Kalaiah,60
7119,Roberto Balado Mndez,23
7120,Theodosios Balafas,25
7121,Mara Rosa Balaguer Torres,13
7122,Mahmoud Balah,62
7123,Karen Balaian,93
7124,Tibor Balajcza,32
7125,Anzhela Anatolivna Balakhonova,93
7126,Georgiy Ruslanovich Balakshin,21
7127,Halit Balamir,27
7128,"Constantin ""Costic"" Blan",8
7129,Sergiu Balan,203
7130,Anioara Blan-Dobre,8
7131,Grard Balanche,76
7132,Aleksandr Sergeyevich Balandin,21
7133,Dmitry Igorevich Balandin,58
7134,Lev Nikolayevich Balandin,30
7135,Laureniu Blnoiu,8
7136,Andrey Vladimirovich Balanov,21
7137,Eugenio Balanqu Llpiz,23
7138,Deivy Alexander Balanta Abona,115
7139,Kevin Alexander Balanta Licum,115
7140,"Tulasidas Balaraman ""Balaram""",60
7141,Gustavo Eddy Balart Marin,23
7142,Fitzi Bala,8
7143,Iolanda Bala (-Ster),8
7144,Viorel Bla,8
7145,Zdenko Bala,206
7146,Andrey Vasilyevich Balashov,30
7147,Roman Vladimirovich Balashov,21
7148,Singaram Balasingam,42
7149,Ester Balassini,17
7150,Ji Balatk,129
7151,Helena Balatkov-Erbenov,133
7152,Laszlo Levente Balatoni,32
7153,Fulvio Balatti,17
7154,Jos Balaustre,114
7155,Vakht'ang Balavadze,30
7156,Boris Bal,228
7157,Jlius Bal,129
7158,Peter Bal,228
7159,Barbora Balov,228
7160,ubomra Balov (-Ilanovsk),129
7161,Bernadett Balzs,32
7162,Erzsbet Balzs (-Baranyai),32
7163,va Balzs (-Ozse),32
7164,Istvn Balzs,32
7165,Zolt Balazs,8
7166,Zsofia Balazs,45
7167,Zoltn Balzsfi,32
7168,Louis James Balbach,5
7169,Arthur Balbaert,54
7170,"Giovanni ""Mino"" Balbi Di Robecco",17
7171,Guillermo Gustavo Balboa Valtierra,29
7172,Nikolay Fyodorovich Balboshin,30
7173,Vural Balcan,27
7174,Jaroslav Balcar,129
7175,Jindich Balcar,129
7176,Ferdinand Balcrek,129
7177,Ledys Frank Balceiro Pajn,23
7178,Luis Gonzaga Balcells Auter,13
7179,Pedro Balcells Prats,13
7180,Ramn Balcells Comas,13
7181,Ramn Balcells Rodn,13
7182,Piotr Balcerzak,101
7183,Kassa Balcha,64
7184,Kebede Balcha,64
7185,Erhan Balc,27
7186,Serhat Balc,27
7187,Egl Balinait,151
7188,ivil Balinait,151
7189,Egidijus Balinas,151
7190,Linas Balinas,151
7191,Valdas Balinas,151
7192,Valerijonas (-Valerian) Balinas,151
7193,Tais Balconi,77
7194,Andrs Balcz,32
7195,"Kathleen Ann ""Kathy"" Bald",45
7196,Antonn Balda,129
7197,Antonio Baldacci,17
7198,Matteo Baldacci,17
7199,Daniel Baldacin,77
7200,Albino Baldan,17
7201,Baldangiin Sanjaa,145
7202,Filippo Baldassari,17
7203,Fabio Baldato,17
7204,Elisabeth Baldauf,147
7205,Luke Thomas Baldauf,86
7206,Laurence Baldauff,147
7207,Ibrahima Bald,270
7208,"Carlos Zenon Balderas, Jr.",5
7209,Helmts Balderis-Sildedzis,30
7210,Claudia Balderrama Ibaez,285
7211,Sylvia Baldessarini (-Hackl),147
7212,Baldo Baldi,17
7213,Gastone Baldi,17
7214,Ubaldesco Baldi,17
7215,Aleksandr Baldin,9
7216,Salvador Marco Baldineti,17
7217,Andrea Baldini,17
7218,Ercole Baldini,17
7219,Stefano Baldini,17
7220,Barbara Baldissera,17
7221,Pia Lucia Baldisserri,17
7222,Giuseppe Baldo,17
7223,Marta Bald Marn,13
7224,Sean Michael Baldock,94
7225,Michal Baldrin,129
7226,Hugo Balduino de Sousa,77
7227,Brita Pia Baldus,79
7228,Enrique Baldwin Ponte,117
7229,E. Gladys Baldwin Lopez (-de Seminario-) ,117
7230,Guillermo Baldwin Ponte,117
7231,"Joseph Anthony ""Joe"" Baldwin",5
7232,"John Martin Baldwin, Jr.",164
7233,"John Lee ""Johnny"" Baldwin",5
7234,Laura Jane Baldwin,94
7235,"Maxwell Allen ""Max"" Baldwin",47
7236,"Arthur Phillip ""Phil"" Baldwin",5
7237,Natalie Bale,47
7238,"Robert William ""Rob"" Bale",94
7239,Jan Balej,349
7240,Charlie Balea,68
7241,Mikhail Pavlovich Balenkov,30
7242,Wladimir Ramon Ramonof Balentien,4
7243,"Randolph Benito ""Johnny"" Balentina",4
7244,Alberto Balestrini Bogino,22
7245,Carlos Alberto Balestrini Levalle,22
7246,Birhanu Yemataw Balew,36
7247,John Carlyle Balfanz,5
